iter	Passed	Remaining
269	62954	170211
270	63187	169976
271	63411	169719
272	63630	169447
273	63840	169153
274	64065	168898
275	64294	168655
276	64495	168339
277	64731	168116
278	64961	167874
279	65174	167592
280	65431	167420
281	65631	167104
282	65843	166818
283	66051	166523
284	66260	166232
285	66516	166057
286	66731	165782
287	66943	165498
288	67165	165240
289	67372	164946
290	67601	164706
291	67814	164427
292	68039	164177
293	68243	163878
294	68455	163597
295	68674	163334
296	68882	163044
297	69101	162782
298	69309	162493
299	69578	162349
300	69787	162065
301	69999	161785
302	70227	161546
303	70464	161326
304	70684	161067
305	70907	160816
306	71161	160634
307	71399	160417
308	71614	160147
309	71840	159903
310	72057	159637
311	72297	159424
312	72560	159262
313	72828	159109
314	73063	158883
315	73287	158634
316	73495	158351
317	73697	158054
318	73927	157819
319	74134	157534
320	74354	157279
321	74600	157078
322	74832	156846
323	75047	156581
324	75291	156375
325	75518	156133
326	75764	155930
327	76016	155741
328	76217	155446
329	76430	155176
330	76675	154972
331	76897	154720
332	77144	154520
333	77348	154234
334	77590	154021
335	77789	153727
336	77995	153445
337	78238	153235
338	78480	153026
339	78713	152796
340	78966	152606
341	79196	152372
342	79439	152162
343	79647	151885
344	79860	151619
345	80100	151403
346	80332	151173
347	80554	150923
348	80800	150720
349	81057	150535
350	81280	150287
351	81496	150027
352	81709	149762
353	81929	149510
354	82150	149259
355	82351	148973
356	82597	148767
357	82858	148590
358	83073	148328
359	83283	148059
360	83496	147796
361	83719	147549
362	83964	147342
363	84180	147084
364	84423	146874
365	84656	146645
366	84879	146400
367	85103	146155
368	85326	145911
369	85569	145698
370	85783	145438
371	85985	145158
372	86189	144881
373	86408	144629
374	86655	144425
375	86908	144230
376	87141	144003
377	87385	143792
378	87595	143526
379	87806	143263
380	88036	143031
381	88298	142849
382	88506	142581
383	88745	142363
384	88983	142142
385	89199	141887
386	89419	141638
387	89642	141394
388	89882	141178
389	90093	140915
390	90299	140644
391	90554	140452
392	90761	140184
393	90998	139962
394	91199	139685
395	91417	139434
396	91626	139170
397	91835	138906
398	92056	138661
399	92287	138430
400	92523	138208
401	92731	137944
402	92945	137688
403	93152	137422
404	93361	137161
405	93572	136902
406	93785	136645
407	94019	136419
408	94253	136195
409	94464	135936
410	94718	135740
411	94954	135517
412	95175	135273
413	95386	135015
414	95597	134757
415	95808	134500
416	96029	134256
417	96228	133983
418	96460	133755
419	96701	133540
420	96914	133285
421	97120	133023
422	97333	132769
423	97570	132548
424	97803	132322
425	98040	132101
426	98277	131881
427	98526	131676
428	98746	131432
429	98980	131206
430	99190	130949
431	99425	130726
432	99658	130499
433	99867	130242
434	100075	129983
435	100293	129737
436	100528	129514
437	100740	129260
438	100954	129009
439	101177	128771
440	101384	128511
441	101635	128308
442	101868	128083
443	102088	127840
444	102296	127583
445	102511	127334
446	102745	127110
447	102976	126882
448	103227	126678
449	103461	126453
450	103696	126228
451	103907	125976
452	104145	125756
453	104363	125511
454	104609	125301
455	104815	125042
456	105029	124794
457	105240	124542
458	105457	124297
459	105685	124065
460	105920	123841
461	106164	123629
462	106385	123388
463	106597	123138
464	106806	122884
465	107038	122658
466	107272	122433
467	107503	122205
468	107776	122024
469	107983	121768
470	108212	121537
471	108415	121278
472	108624	121025
473	108858	120800
474	109077	120559
475	109311	120334
476	109533	120096
477	109762	119865
478	109981	119625
479	110212	119396
480	110417	119141
481	110652	118917
482	110848	118651
483	111079	118423
484	111298	118182
485	111502	117926
486	111744	117709
487	111960	117467
488	112169	117215
489	112380	116967
490	112609	116738
491	112818	116487
492	113047	116257
493	113254	116005
494	113530	115823
495	113727	115562
496	113958	115334
497	114168	115085
498	114416	114874
499	114634	114634
500	114840	114381
501	115085	114168
502	115312	113937
503	115508	113675
504	115724	113433
505	115954	113204
506	116149	112941
507	116358	112693
508	116577	112455
509	116773	112193
510	117002	111964
511	117229	111734
512	117453	111501
513	117675	111265
514	117891	111024
515	118108	110784
516	118353	110570
517	118571	110331
518	118775	110078
519	119002	109848
520	119201	109591
521	119457	109388
522	119675	109149
523	119884	108902
524	120084	108647
525	120335	108438
526	120539	108188
527	120745	107939
528	120954	107693
529	121160	107443
530	121377	107205
531	121608	106978
532	121802	106719
533	122058	106515
534	122309	106306
535	122515	106057
536	122723	105811
537	122922	105558
538	123165	105341
539	123360	105084
540	123563	104835
541	123843	104649
542	124072	104422
543	124301	104194
544	124534	103968
545	124778	103753
546	125004	103523
547	125260	103316
548	125462	103066
549	125681	102830
550	125897	102591
551	126131	102367
552	126335	102119
553	126558	101886
554	126766	101641
555	126967	101391
556	127199	101165
557	127449	100954
558	127672	100721
559	127880	100477
560	128113	100252
561	128314	100003
562	128519	99756
563	128751	99531
564	128966	99292
565	129199	99068
566	129403	98821
567	129641	98600
568	129862	98366
569	130083	98132
570	130310	97904
571	130534	97672
572	130743	97429
573	130948	97184
574	131151	96938
575	131369	96702
576	131590	96469
577	131792	96222
578	131999	95978
579	132218	95744
580	132435	95508
581	132664	95281
582	132883	95047
583	133090	94804
584	133317	94575
585	133523	94332
586	133730	94089
587	133951	93857
588	134179	93629
589	134407	93402
590	134639	93176
591	134873	92953
592	135074	92707
593	135279	92463
594	135510	92238
595	135712	91993
596	135940	91765
597	136170	91539
598	136375	91296
599	136593	91062
600	136810	90827
601	137035	90597
602	137236	90353
603	137442	90111
604	137674	89886
605	137879	89644
606	138099	89412
607	138315	89177
608	138522	88936
609	138743	88705
610	138944	88460
611	139151	88220
612	139354	87977
613	139554	87733
614	139787	87509
615	140014	87281
616	140250	87060
617	140483	86836
618	140704	86605
619	140917	86369
620	141193	86171
621	141425	85946
622	141626	85703
623	141836	85465
624	142044	85226
625	142278	85003
626	142502	84774
627	142715	84538
628	142947	84313
629	143174	84086
630	143412	83865
631	143638	83637
632	143844	83397
633	144059	83163
634	144291	82939
635	144499	82701
636	144704	82461
637	144906	82219
638	145107	81977
639	145330	81748
640	145533	81508
641	145740	81269
642	145971	81044
643	146206	80822
644	146434	80595
645	146640	80356
646	146858	80125
647	147059	79884
648	147292	79660
649	147506	79426
650	147710	79187
651	147930	78956
652	148130	78715
653	148336	78477
654	148567	78252
655	148800	78029
656	149036	77807
657	149255	77576
658	149470	77343
659	149694	77115
660	149917	76886
661	150125	76650
662	150330	76412
663	150535	76174
664	150746	75940
665	150940	75696
666	151150	75461
667	151384	75238
668	151585	74999
669	151808	74771
670	152018	74536
671	152219	74297
672	152444	74070
673	152668	73842
674	152899	73618
675	153100	73379
676	153299	73140
677	153500	72901
678	153736	72679
679	153947	72445
680	154158	72212
681	154394	71990
682	154602	71755
683	154803	71517
684	155016	71284
685	155217	71047
686	155418	70809
687	155665	70592
688	155864	70354
689	156067	70117
690	156293	69890
691	156508	69659
692	156752	69441
693	156978	69215
694	157183	68979
695	157411	68754
696	157618	68519
697	157857	68299
698	158086	68074
699	158296	67841
700	158505	67608
701	158707	67371
702	158914	67137
703	159136	66909
704	159335	66672
705	159534	66434
706	159736	66199
707	159940	65964
708	160140	65727
709	160345	65493
710	160558	65262
711	160760	65026
712	160964	64791
713	161169	64558
714	161374	64324
715	161594	64096
716	161821	63870
717	162035	63640
718	162241	63407
719	162471	63183
720	162705	62960
721	162907	62726
722	163157	62509
723	163379	62282
724	163592	62052
725	163807	61822
726	164003	61586
727	164224	61358
728	164437	61128
729	164722	60924
730	165010	60721
731	165254	60503
732	165459	60269
733	165680	60042
734	165916	59820
735	166107	59581
736	166326	59353
737	166553	59128
738	166759	58896
739	166989	58671
740	167188	58436
741	167395	58205
742	167615	57977
743	167814	57742
744	168030	57513
745	168250	57286
746	168466	57057
747	168675	56826
748	168891	56597
749	169110	56370
750	169341	56146
751	169570	55922
752	169776	55690
753	169976	55456
754	170174	55222
755	170394	54995
756	170635	54774
757	170876	54554
758	171068	54318
759	171267	54084
760	171479	53854
761	171685	53623
762	171926	53403
763	172132	53171
764	172366	52949
765	172584	52721
766	172818	52498
767	173016	52265
768	173221	52034
769	173449	51809
770	173654	51578
771	173887	51355
772	174120	51132
773	174340	50905
774	174556	50677
775	174790	50454
776	175024	50232
777	175217	49997
778	175448	49774
779	175649	49542
780	175864	49314
781	176098	49091
782	176293	48857
783	176519	48632
784	176745	48407
785	176978	48184
786	177205	47960
787	177436	47736
788	177638	47505
789	177868	47281
790	178099	47057
791	178333	46835
792	178564	46611
793	178795	46387
794	179015	46161
795	179214	45929
796	179422	45699
797	179624	45468
798	179857	45245
799	180066	45016
800	180287	44790
801	180511	44565
802	180707	44333
803	180938	44109
804	181134	43877
805	181334	43646
806	181550	43419
807	181780	43195
808	181979	42964
809	182176	42732
810	182392	42505
811	182615	42280
812	182822	42051
813	183029	41822
814	183270	41601
815	183512	41380
816	183733	41154
817	183958	40929
818	184154	40698
819	184364	40470
820	184599	40247
821	184815	40020
822	185038	39795
823	185280	39574
824	185496	39347
825	185728	39124
826	185924	38893
827	186187	38676
828	186386	38446
829	186584	38216
830	186806	37990
831	187016	37762
832	187244	37538
833	187446	37309
834	187645	37079
835	187888	36858
836	188087	36628
837	188296	36400
838	188524	36176
839	188750	35952
840	188945	35722
841	189159	35495
842	189390	35271
843	189581	35041
844	189813	34817
845	190004	34587
846	190234	34363
847	190442	34135
848	190676	33913
849	190891	33686
850	191118	33462
851	191347	33238
852	191554	33011
853	191785	32787
854	192015	32563
855	192221	32336
856	192438	32110
857	192645	31882
858	192877	31659
859	193107	31436
860	193306	31207
861	193538	30984
862	193736	30755
863	193942	30528
864	194164	30303
865	194390	30078
866	194583	29849
867	194813	29625
868	195020	29398
869	195219	29170
870	195450	28947
871	195664	28721
872	195877	28495
873	196115	28272
874	196309	28044
875	196527	27818
876	196764	27596
877	196997	27373
878	197233	27150
879	197465	26927
880	197660	26698
881	197855	26470
882	198084	26246
883	198300	26021
884	198508	25794
885	198721	25569
886	198954	25346
887	199169	25120
888	199395	24896
889	199596	24669
890	199795	24441
891	200021	24217
892	200217	23990
893	200411	23762
894	200638	23538
895	200834	23311
896	201037	23084
897	201230	22856
898	201423	22629
899	201630	22403
900	201830	22176
901	202035	21950
902	202267	21727
903	202465	21500
904	202678	21275
905	202895	21051
906	203113	20826
907	203308	20599
908	203523	20374
909	203756	20151
910	203954	19925
911	204185	19702
912	204378	19475
913	204582	19249
914	204787	19023
915	204979	18797
916	205207	18573
917	205419	18349
918	205618	18123
919	205817	17897
920	206046	17673
921	206256	17449
922	206483	17225
923	206677	16999
924	206905	16776
925	207151	16554
926	207374	16330
927	207604	16107
928	207817	15882
929	208008	15656
930	208215	15431
931	208423	15206
932	208650	14983
933	208868	14759
934	209063	14533
935	209302	14311
936	209533	14088
937	209765	13865
938	209993	13641
939	210206	13417
940	210405	13192
941	210620	12968
942	210832	12743
943	211038	12519
944	211248	12294
945	211436	12069
946	211629	11844
947	211830	11619
948	212023	11394
949	212230	11170
950	212466	10947
951	212678	10723
952	212893	10499
953	213100	10275
954	213335	10052
955	213540	9828
956	213755	9604
957	213963	9380
958	214170	9156
959	214404	8933
960	214604	8709
961	214833	8486
962	215042	8262
963	215244	8038
964	215430	7813
965	215643	7589
966	215870	7366
967	216086	7143
968	216279	6919
969	216507	6696
970	216746	6473
971	216944	6249
972	217171	6026
973	217379	5802
974	217597	5579
975	217801	5355
976	218031	5132
977	218252	4909
978	218463	4686
979	218659	4462
980	218864	4238
981	219062	4015
982	219285	3792
983	219495	3569
984	219717	3345
985	219952	3123
986	220155	2899
987	220346	2676
988	220564	2453
989	220780	2230
990	221012	2007
991	221208	1783
992	221401	1560
993	221620	1337
994	221815	1114
995	222025	891
996	222218	668
997	222427	445
998	222635	222
999	222855	0
