iter	Passed	Remaining
219	14054	49830
220	14118	49765
221	14187	49720
222	14252	49660
223	14312	49582
224	14380	49531
225	14442	49460
226	14503	49388
227	14562	49309
228	14618	49217
229	14677	49136
230	14738	49063
231	14800	48994
232	14858	48912
233	14923	48851
234	14981	48768
235	15039	48686
236	15107	48637
237	15167	48561
238	15230	48496
239	15296	48440
240	15355	48359
241	15413	48278
242	15483	48234
243	15542	48155
244	15605	48090
245	15670	48032
246	15735	47971
247	15807	47932
248	15874	47877
249	15933	47799
250	16001	47750
251	16067	47691
252	16123	47604
253	16183	47529
254	16245	47462
255	16313	47410
256	16378	47350
257	16437	47273
258	16499	47204
259	16563	47143
260	16628	47082
261	16706	47058
262	16770	46995
263	16835	46935
264	16897	46866
265	16960	46800
266	17035	46769
267	17097	46698
268	17160	46634
269	17231	46589
270	17299	46537
271	17367	46483
272	17434	46427
273	17496	46360
274	17563	46304
275	17631	46249
276	17694	46185
277	17754	46110
278	17812	46030
279	17875	45964
280	17937	45896
281	17996	45819
282	18053	45738
283	18114	45668
284	18189	45634
285	18250	45563
286	18316	45502
287	18370	45417
288	18433	45349
289	18501	45297
290	18564	45230
291	18632	45176
292	18692	45103
293	18755	45037
294	18826	44992
295	18891	44930
296	18949	44853
297	19016	44796
298	19073	44717
299	19136	44652
300	19200	44589
301	19269	44537
302	19335	44477
303	19394	44404
304	19459	44342
305	19522	44276
306	19580	44199
307	19646	44139
308	19704	44063
309	19765	43994
310	19832	43938
311	19903	43889
312	19965	43821
313	20034	43768
314	20098	43706
315	20160	43638
316	20229	43585
317	20296	43529
318	20359	43464
319	20430	43414
320	20491	43344
321	20551	43272
322	20616	43212
323	20679	43146
324	20737	43070
325	20808	43020
326	20873	42960
327	20945	42911
328	21008	42847
329	21077	42794
330	21149	42745
331	21215	42686
332	21274	42612
333	21329	42531
334	21394	42469
335	21455	42399
336	21512	42322
337	21572	42252
338	21633	42182
339	21702	42128
340	21763	42058
341	21822	41986
342	21891	41932
343	21964	41885
344	22023	41812
345	22081	41738
346	22145	41675
347	22203	41599
348	22261	41524
349	22322	41456
350	22384	41388
351	22453	41334
352	22522	41279
353	22592	41228
354	22656	41165
355	22726	41111
356	22796	41059
357	22855	40986
358	22924	40931
359	22994	40879
360	23058	40815
361	23119	40746
362	23185	40686
363	23252	40627
364	23315	40563
365	23386	40510
366	23448	40443
367	23521	40394
368	23591	40341
369	23660	40286
370	23716	40209
371	23787	40157
372	23851	40093
373	23922	40040
374	23987	39978
375	24055	39922
376	24122	39863
377	24186	39799
378	24257	39745
379	24318	39677
380	24389	39624
381	24453	39561
382	24512	39488
383	24576	39424
384	24640	39361
385	24698	39287
386	24761	39222
387	24822	39153
388	24893	39099
389	24962	39043
390	25019	38968
391	25079	38898
392	25143	38834
393	25205	38767
394	25269	38703
395	25336	38643
396	25390	38566
397	25455	38502
398	25516	38434
399	25586	38380
400	25643	38304
401	25706	38240
402	25775	38183
403	25831	38107
404	25893	38041
405	25951	37968
406	26021	37913
407	26077	37838
408	26141	37774
409	26203	37707
410	26266	37642
411	26322	37567
412	26381	37496
413	26442	37428
414	26501	37357
415	26564	37292
416	26625	37225
417	26684	37154
418	26743	37083
419	26800	37010
420	26869	36953
421	26930	36885
422	27000	36830
423	27063	36765
424	27118	36690
425	27180	36623
426	27243	36558
427	27309	36497
428	27375	36436
429	27434	36366
430	27496	36300
431	27564	36241
432	27620	36167
433	27683	36103
434	27749	36042
435	27811	35976
436	27877	35915
437	27937	35847
438	28000	35781
439	28060	35713
440	28118	35642
441	28180	35576
442	28249	35519
443	28308	35449
444	28376	35391
445	28443	35331
446	28500	35258
447	28564	35196
448	28628	35131
449	28689	35064
450	28750	34997
451	28811	34930
452	28883	34877
453	28944	34809
454	29006	34744
455	29064	34673
456	29125	34606
457	29189	34543
458	29248	34473
459	29308	34406
460	29366	34335
461	29422	34262
462	29486	34199
463	29553	34139
464	29621	34080
465	29682	34014
466	29750	33955
467	29818	33896
468	29885	33836
469	29950	33774
470	30005	33700
471	30069	33637
472	30131	33571
473	30194	33506
474	30262	33447
475	30318	33376
476	30379	33308
477	30447	33249
478	30504	33179
479	30574	33122
480	30642	33062
481	30709	33002
482	30769	32935
483	30833	32872
484	30898	32809
485	30959	32743
486	31018	32674
487	31084	32613
488	31147	32548
489	31214	32488
490	31279	32426
491	31337	32357
492	31395	32287
493	31460	32225
494	31529	32166
495	31587	32096
496	31648	32030
497	31706	31961
498	31767	31894
499	31824	31824
500	31886	31758
501	31942	31688
502	32002	31621
503	32063	31554
504	32129	31492
505	32190	31426
506	32250	31359
507	32306	31289
508	32370	31225
509	32429	31157
510	32487	31089
511	32543	31018
512	32598	30946
513	32657	30878
514	32715	30809
515	32770	30737
516	32835	30675
517	32895	30609
518	32957	30544
519	33018	30478
520	33080	30413
521	33138	30345
522	33203	30282
523	33267	30219
524	33324	30150
525	33381	30081
526	33443	30016
527	33508	29954
528	33573	29892
529	33632	29825
530	33691	29757
531	33753	29693
532	33809	29622
533	33876	29562
534	33943	29502
535	34003	29436
536	34064	29370
537	34131	29309
538	34199	29250
539	34251	29177
540	34314	29113
541	34379	29051
542	34437	28983
543	34501	28920
544	34563	28856
545	34621	28787
546	34683	28722
547	34739	28653
548	34798	28586
549	34853	28516
550	34919	28454
551	34983	28392
552	35041	28325
553	35109	28264
554	35173	28202
555	35237	28139
556	35294	28070
557	35359	28008
558	35426	27948
559	35484	27880
560	35546	27816
561	35604	27748
562	35661	27680
563	35726	27618
564	35791	27556
565	35851	27490
566	35910	27424
567	35969	27357
568	36030	27292
569	36091	27227
570	36158	27166
571	36225	27105
572	36286	27040
573	36346	26975
574	36406	26909
575	36469	26845
576	36531	26781
577	36590	26714
578	36647	26646
579	36709	26582
580	36771	26518
581	36834	26454
582	36900	26393
583	36961	26329
584	37019	26261
585	37080	26196
586	37141	26131
587	37198	26064
588	37260	25999
589	37318	25933
590	37378	25867
591	37443	25805
592	37509	25744
593	37575	25682
594	37632	25615
595	37692	25550
596	37754	25485
597	37811	25418
598	37872	25353
599	37934	25289
600	37995	25225
601	38053	25158
602	38114	25093
603	38176	25029
604	38239	24966
605	38299	24901
606	38365	24839
607	38426	24775
608	38483	24707
609	38545	24643
610	38608	24580
611	38666	24513
612	38721	24445
613	38785	24382
614	38845	24318
615	38902	24250
616	38963	24186
617	39026	24123
618	39088	24059
619	39149	23994
620	39209	23929
621	39277	23869
622	39341	23806
623	39399	23740
624	39456	23674
625	39509	23604
626	39572	23541
627	39635	23478
628	39698	23414
629	39764	23353
630	39831	23292
631	39889	23226
632	39951	23163
633	40014	23099
634	40072	23033
635	40131	22968
636	40191	22903
637	40253	22839
638	40316	22776
639	40380	22714
640	40440	22649
641	40498	22583
642	40554	22516
643	40617	22453
644	40684	22392
645	40746	22328
646	40812	22267
647	40872	22202
648	40936	22139
649	41000	22076
650	41057	22011
651	41118	21946
652	41181	21883
653	41238	21817
654	41295	21751
655	41359	21688
656	41416	21622
657	41478	21558
658	41534	21491
659	41596	21428
660	41661	21366
661	41724	21303
662	41780	21236
663	41838	21171
664	41903	21109
665	41959	21042
666	42017	20977
667	42072	20910
668	42129	20844
669	42184	20777
670	42243	20712
671	42304	20648
672	42367	20585
673	42436	20525
674	42497	20461
675	42554	20395
676	42611	20329
677	42672	20266
678	42730	20201
679	42786	20134
680	42850	20072
681	42906	20006
682	42968	19942
683	43025	19877
684	43081	19811
685	43140	19746
686	43199	19681
687	43255	19615
688	43312	19550
689	43375	19487
690	43436	19423
691	43496	19359
692	43552	19293
693	43616	19231
694	43672	19165
695	43736	19103
696	43798	19040
697	43861	18977
698	43924	18914
699	43982	18849
700	44044	18786
701	44102	18721
702	44164	18658
703	44228	18596
704	44282	18529
705	44341	18465
706	44399	18400
707	44461	18337
708	44523	18274
709	44586	18211
710	44642	18145
711	44698	18080
712	44762	18017
713	44830	17957
714	44895	17895
715	44951	17829
716	45005	17763
717	45060	17697
718	45122	17634
719	45184	17571
720	45243	17507
721	45305	17444
722	45367	17381
723	45430	17318
724	45485	17253
725	45550	17191
726	45606	17126
727	45669	17063
728	45725	16998
729	45787	16935
730	45855	16874
731	45909	16808
732	45979	16748
733	46035	16683
734	46090	16617
735	46156	16555
736	46220	16493
737	46278	16429
738	46333	16364
739	46396	16301
740	46450	16235
741	46508	16171
742	46569	16108
743	46631	16045
744	46696	15983
745	46756	15919
746	46814	15855
747	46872	15791
748	46938	15729
749	46994	15664
750	47048	15599
751	47117	15538
752	47175	15474
753	47232	15409
754	47288	15345
755	47347	15281
756	47404	15216
757	47459	15152
758	47514	15086
759	47571	15022
760	47629	14958
761	47688	14894
762	47746	14830
763	47812	14769
764	47874	14706
765	47933	14642
766	47991	14578
767	48049	14514
768	48112	14452
769	48172	14389
770	48229	14324
771	48291	14262
772	48349	14198
773	48406	14134
774	48462	14069
775	48524	14007
776	48589	13945
777	48645	13880
778	48703	13816
779	48765	13754
780	48838	13694
781	48893	13630
782	48964	13569
783	49024	13506
784	49081	13442
785	49140	13379
786	49200	13315
787	49259	13252
788	49319	13189
789	49376	13125
790	49431	13060
791	49492	12998
792	49549	12934
793	49613	12871
794	49667	12807
795	49722	12742
796	49784	12680
797	49845	12617
798	49903	12554
799	49963	12490
800	50018	12426
801	50083	12364
802	50139	12300
803	50201	12238
804	50263	12175
805	50319	12111
806	50376	12047
807	50443	11986
808	50497	11922
809	50552	11857
810	50611	11794
811	50666	11730
812	50732	11669
813	50789	11605
814	50856	11544
815	50912	11480
816	50968	11416
817	51024	11352
818	51086	11290
819	51144	11226
820	51200	11163
821	51256	11099
822	51320	11037
823	51378	10973
824	51441	10911
825	51500	10848
826	51563	10786
827	51622	10723
828	51677	10659
829	51742	10597
830	51802	10535
831	51866	10472
832	51927	10410
833	51988	10347
834	52049	10285
835	52109	10222
836	52166	10159
837	52223	10095
838	52285	10033
839	52347	9970
840	52403	9907
841	52458	9843
842	52515	9780
843	52577	9718
844	52633	9654
845	52697	9592
846	52754	9529
847	52816	9467
848	52875	9404
849	52938	9342
850	52993	9278
851	53047	9214
852	53113	9153
853	53169	9089
854	53226	9026
855	53287	8964
856	53347	8901
857	53402	8838
858	53465	8776
859	53524	8713
860	53581	8650
861	53642	8587
862	53702	8525
863	53763	8462
864	53823	8400
865	53881	8337
866	53939	8274
867	54006	8212
868	54063	8149
869	54125	8087
870	54189	8025
871	54251	7963
872	54308	7900
873	54363	7837
874	54421	7774
875	54479	7711
876	54538	7649
877	54598	7586
878	54656	7523
879	54713	7460
880	54777	7398
881	54839	7336
882	54895	7273
883	54963	7212
884	55026	7150
885	55083	7087
886	55145	7025
887	55200	6962
888	55257	6899
889	55318	6837
890	55379	6774
891	55440	6712
892	55507	6650
893	55566	6588
894	55623	6525
895	55681	6462
896	55738	6400
897	55804	6338
898	55863	6276
899	55922	6213
900	55982	6151
901	56044	6089
902	56101	6026
903	56157	5963
904	56220	5901
905	56283	5839
906	56343	5777
907	56404	5714
908	56462	5652
909	56521	5589
910	56582	5527
911	56643	5465
912	56702	5403
913	56763	5340
914	56825	5278
915	56886	5216
916	56946	5154
917	57005	5091
918	57062	5029
919	57118	4966
920	57179	4904
921	57241	4842
922	57296	4779
923	57353	4717
924	57409	4654
925	57470	4592
926	57533	4530
927	57588	4468
928	57655	4406
929	57717	4344
930	57779	4282
931	57841	4220
932	57904	4158
933	57965	4096
934	58026	4033
935	58088	3971
936	58148	3909
937	58206	3847
938	58273	3785
939	58336	3723
940	58391	3661
941	58454	3599
942	58518	3537
943	58581	3475
944	58646	3413
945	58702	3350
946	58761	3288
947	58819	3226
948	58879	3164
949	58944	3102
950	59007	3040
951	59067	2978
952	59124	2915
953	59185	2853
954	59247	2791
955	59305	2729
956	59363	2667
957	59419	2605
958	59475	2542
959	59537	2480
960	59604	2418
961	59670	2357
962	59735	2295
963	59797	2233
964	59859	2171
965	59919	2108
966	59980	2046
967	60040	1984
968	60100	1922
969	60160	1860
970	60220	1798
971	60282	1736
972	60334	1674
973	60396	1612
974	60455	1550
975	60518	1488
976	60586	1426
977	60651	1364
978	60711	1302
979	60769	1240
980	60829	1178
981	60892	1116
982	60952	1054
983	61011	992
984	61069	929
985	61132	868
986	61188	805
987	61256	744
988	61316	681
989	61376	619
990	61437	557
991	61494	495
992	61556	433
993	61616	371
994	61676	309
995	61735	247
996	61789	185
997	61850	123
998	61913	61
999	61973	0
